date,temp,salt,rjy,yls_con
2022/6/6 20:00,6.048210695,31.8531829,5.334481573,1.576
2022/6/6 21:00,6.047082222,31.85334821,5.327013965,1.576
2022/6/6 22:00,6.046697943,31.85335282,5.317424115,1.697
2022/6/6 23:00,6.045625288,31.85334656,5.308471079,1.757
2022/6/7 0:00,6.06499739,31.91019205,5.32671985,-1
2022/6/7 1:00,6.045587844,31.84881828,5.341116935,1.515
2022/6/7 2:00,6.048473355,31.8488616,5.332276236,-1
2022/6/7 3:00,6.048092184,31.84889948,5.326443481,1.697
2022/6/7 4:00,6.046330111,31.84893082,5.317415831,1.697
2022/6/7 5:00,6.04679074,31.84896406,5.309057212,-1
2022/6/7 6:00,6.046550703,31.84900406,5.306399905,1.636
2022/6/7 7:00,6.046421427,31.84905122,5.302963678,1.697
2022/6/7 8:00,6.047505647,31.84910432,5.300996885,-1
2022/6/7 9:00,6.047832136,31.84916202,5.298084738,1.757
2022/6/7 10:00,6.054718032,31.84922443,5.295532946,1.697
2022/6/7 11:00,6.057015967,31.84929396,5.297379993,-1
2022/6/7 12:00,6.052191068,31.84937535,5.295003517,1.697
2022/6/7 13:00,6.049592388,31.84947646,5.293954029,1.818
2022/6/7 14:00,6.049403897,31.84960847,5.298504019,1.879
2022/6/7 15:00,6.049945108,31.84978401,5.30819414,1.939
2022/6/7 16:00,6.049501572,31.85001417,5.30003242,1.818
2022/6/7 17:00,6.051881565,31.85030338,5.268795126,1.879
2022/6/7 18:00,6.054828464,31.85064083,5.26905089,1.697
2022/6/7 19:00,6.056319661,31.85098907,5.283495174,1.757
2022/6/7 20:00,6.056256297,31.85127879,5.289882007,1.879
2022/6/7 21:00,6.056403102,31.85145299,5.287430118,1.757
2022/6/7 22:00,6.056232862,31.85148019,5.283953894,1.879
2022/6/7 23:00,6.056101111,31.85149448,5.281367923,1.697
2022/6/8 0:00,6.067993478,31.87965486,5.306058619,1.636
2022/6/8 1:00,6.057465814,31.84754693,5.292126135,1.636
2022/6/8 2:00,6.056378773,31.84760184,5.246260071,1.757
2022/6/8 3:00,6.056164435,31.84764796,5.232819964,1.879
2022/6/8 4:00,6.055548264,31.84768403,5.221354727,1.636
2022/6/8 5:00,6.055815584,31.84771738,5.199684094,1.879
2022/6/8 6:00,6.055603378,31.84775191,5.194576521,1.576
2022/6/8 7:00,6.055318462,31.84778754,5.191921536,1.576
2022/6/8 8:00,6.055564089,31.84782254,5.187851917,1.576
2022/6/8 9:00,6.055580628,31.84785559,5.188219199,1.636
2022/6/8 10:00,6.059420374,31.84788719,5.181605416,1.697
2022/6/8 11:00,6.060336413,31.84792036,5.175366994,1.697
2022/6/8 12:00,6.057575221,31.84796053,5.171345097,1.818
2022/6/8 13:00,6.055818178,31.84801641,5.166576491,1.818
2022/6/8 14:00,6.055136676,31.84810042,5.164444152,1.757
2022/6/8 15:00,6.053336271,31.84822676,5.170787645,1.757
2022/6/8 16:00,6.052098267,31.84840845,5.165080296,1.818
2022/6/8 17:00,6.049851746,31.84865236,5.136682138,1.818
2022/6/8 18:00,6.049299162,31.84895098,5.132012345,1.757
2022/6/8 19:00,6.050453968,31.84927158,5.173310371,1.757
2022/6/8 20:00,6.050465997,31.84955069,5.203030615,2
2022/6/8 21:00,6.050292942,31.84973566,5.201259897,1.757
2022/6/8 22:00,6.050454921,31.84978971,5.199812521,1.757
2022/6/8 23:00,6.049513787,31.84983263,5.185727808,1.818
2022/6/9 0:00,6.067341955,31.92729631,5.084056462,1.818
2022/6/9 1:00,6.042358328,31.84899366,5.045078829,1.818
2022/6/9 2:00,6.042486539,31.84903043,4.967055432,2.06
2022/6/9 3:00,6.042473125,31.84906374,4.947207146,2.06
2022/6/9 4:00,6.041111085,31.84909198,4.953987636,2.182
2022/6/9 5:00,6.041050801,31.84912125,4.991971144,2.06
2022/6/9 6:00,6.040796649,31.84915454,4.988855965,1.818
2022/6/9 7:00,6.041014801,31.84919136,4.985901176,1.879
2022/6/9 8:00,6.042289587,31.84922947,4.982443092,1.757
2022/6/9 9:00,6.042042356,31.84926659,4.980021909,1.757
2022/6/9 10:00,6.050793436,31.84930145,4.975629588,1.879
2022/6/9 11:00,6.052095699,31.84933462,4.967263767,1.879
2022/6/9 12:00,6.0450452,31.8493691,4.963552775,1.818
2022/6/9 13:00,6.041924828,31.84941025,4.959108618,1.757
2022/6/9 14:00,6.04177624,31.84946542,4.956311692,1.697
2022/6/9 15:00,6.042622485,31.84954305,4.95740352,1.939
2022/6/9 16:00,6.042832926,31.8496511,4.953117272,1.818
2022/6/9 17:00,6.043638724,31.84979398,4.930879368,2.06
2022/6/9 18:00,6.046356955,31.84996787,4.927804257,2
2022/6/9 19:00,6.048768013,31.8501543,4.981580593,2
2022/6/9 20:00,6.049558314,31.85031691,5.019270933,1.697
2022/6/9 21:00,6.050856147,31.85042311,5.013685064,1.697
2022/6/9 22:00,6.051654441,31.8504526,5.010869721,1.818
2022/6/9 23:00,6.051940937,31.85047374,5.000666965,1.818
2022/6/10 0:00,6.039288937,31.77188414,4.982194624,1.757
2022/6/10 1:00,6.061962046,31.84744055,4.987592217,1.818
2022/6/10 2:00,6.059810356,31.84751664,4.889511044,1.757
2022/6/10 3:00,6.059829876,31.84758046,4.859599447,1.697
2022/6/10 4:00,6.062183775,31.84763524,4.866049199,1.757
2022/6/10 5:00,6.062984176,31.84769845,4.889215039,1.818
2022/6/10 6:00,6.062363919,31.84777988,4.877516087,1.697
2022/6/10 7:00,6.060817763,31.84788002,4.871754399,1.697
2022/6/10 8:00,6.059050869,31.84799502,4.863984968,1.757
2022/6/10 9:00,6.060300792,31.84811977,4.860585945,1.879
2022/6/10 10:00,6.051965566,31.84825066,4.851781051,1.818
2022/6/10 11:00,6.051099716,31.84838671,4.84276657,1.757
2022/6/10 12:00,6.05711383,31.848529,4.835075129,1.757
2022/6/10 13:00,6.059871777,31.84868282,4.829574461,1.697
2022/6/10 14:00,6.059885697,31.8488592,4.819957624,1.939
2022/6/10 15:00,6.059394318,31.84907199,4.810470648,1.879
2022/6/10 16:00,6.060674155,31.84933446,4.798302139,1.939
2022/6/10 17:00,6.059951744,31.8496539,4.799497613,2.06
2022/6/10 18:00,6.057149661,31.85002297,4.791874115,1.939
2022/6/10 19:00,6.054743483,31.85040809,4.853353038,2
2022/6/10 20:00,6.053602363,31.85074347,4.898015362,1.939
2022/6/10 21:00,6.052658825,31.85097041,4.894181447,1.879
2022/6/10 22:00,6.05307463,31.85105301,4.894171391,1.879
2022/6/10 23:00,6.052935748,31.8511167,4.913582702,1.879
2022/6/11 0:00,6.069082802,31.89715356,5.001873397,1.697
2022/6/11 1:00,6.054010523,31.84753797,5.072764607,1.757
2022/6/11 2:00,6.055384833,31.8476231,5.436138718,1.697
2022/6/11 3:00,6.055755858,31.84769505,5.51897891,1.697
2022/6/11 4:00,6.05538145,31.847754,5.539173603,1.636
2022/6/11 5:00,6.054494281,31.8478175,5.564482249,1.636
2022/6/11 6:00,6.054491629,31.84789528,5.551380529,1.697
2022/6/11 7:00,6.054222154,31.84798767,5.549555051,1.576
2022/6/11 8:00,6.05439663,31.84808998,5.546667773,1.757
2022/6/11 9:00,6.051997998,31.84819629,5.546768042,1.697
2022/6/11 10:00,6.056559481,31.84830197,5.545499676,1.636
2022/6/11 11:00,6.055936091,31.8484054,5.541958914,1.697
2022/6/11 12:00,6.052179384,31.84850864,5.540864944,1.576
2022/6/11 13:00,6.050365736,31.84861837,5.53874558,1.697
2022/6/11 14:00,6.051081767,31.84874606,5.534583933,1.697
2022/6/11 15:00,6.051223356,31.8489062,5.526670316,1.697
2022/6/11 16:00,6.051844387,31.84911327,5.531954017,1.636
2022/6/11 17:00,6.051238506,31.84937673,5.53154267,1.697
2022/6/11 18:00,6.051666946,31.84969296,5.531677671,1.636
2022/6/11 19:00,6.053351672,31.85003457,5.329751429,1.697
2022/6/11 20:00,6.054094788,31.85034423,5.18622051,1.697
2022/6/11 21:00,6.054217316,31.85057177,5.186732744,1.636
2022/6/11 22:00,6.054297131,31.85067466,5.188634276,1.697
2022/6/11 23:00,6.054535479,31.8507594,5.191244738,1.697
2022/6/12 0:00,6.0662321,31.87943108,5.213923616,-1
2022/6/12 1:00,6.055483396,31.84748332,5.210638652,1.757
2022/6/12 2:00,6.055325533,31.84758892,5.131584184,-1
2022/6/12 3:00,6.0555413,31.84767997,5.114155101,1.757
2022/6/12 4:00,6.055467243,31.84775606,4.95039427,1.757
2022/6/12 5:00,6.056215389,31.84783242,4.444720754,-1
2022/6/12 6:00,6.056275735,31.84791736,4.431922418,1.697
2022/6/12 7:00,6.055982163,31.84801083,4.429493009,2
2022/6/12 8:00,6.056484151,31.84810844,4.426086017,-1
2022/6/12 9:00,6.054222912,31.84820491,4.429145346,1.818
2022/6/12 10:00,6.05715548,31.84829643,4.433367114,1.697
2022/6/12 11:00,6.05664454,31.84838217,4.434371224,-1
2022/6/12 12:00,6.053812257,31.84846481,4.436879975,1.636
2022/6/12 13:00,6.053152437,31.84855153,4.433875294,1.697
2022/6/12 14:00,6.053222786,31.84865437,4.4336982,1.757
2022/6/12 15:00,6.053414695,31.84878837,4.429430048,1.576
2022/6/12 16:00,6.053588687,31.84896869,4.436593615,1.757
2022/6/12 17:00,6.055380837,31.84920571,4.449796858,1.576
2022/6/12 18:00,6.05724506,31.84949725,4.455035501,1.636
2022/6/12 19:00,6.058543401,31.84981821,4.478549546,1.576
2022/6/12 20:00,6.05950097,31.85011432,4.497588478,1.818
2022/6/12 21:00,6.059891307,31.85033182,4.496525979,1.697
2022/6/12 22:00,6.059741334,31.85043275,4.503046547,1.697
2022/6/12 23:00,6.060195326,31.85051671,4.501597068,1.576
2022/6/13 0:00,6.059684454,31.83833959,4.441242135,1.576
2022/6/13 1:00,6.06264791,31.84973632,4.391440974,1.515
2022/6/13 2:00,6.060604412,31.84982414,4.319424789,1.576
2022/6/13 3:00,6.060470662,31.84989556,4.305031098,1.576
2022/6/13 4:00,6.060867466,31.84995083,4.450543457,1.697
2022/6/13 5:00,6.060268354,31.85000532,4.918857197,1.636
2022/6/13 6:00,6.06016707,31.85006747,4.962403095,1.576
2022/6/13 7:00,6.059729618,31.85013744,4.962983505,1.515
2022/6/13 8:00,6.058891013,31.85021125,4.964333551,1.636
2022/6/13 9:00,6.057830703,31.85028427,4.966419056,1.697
2022/6/13 10:00,6.055978767,31.85035372,4.967322486,-1
2022/6/13 11:00,6.054669058,31.85041999,4.969767087,-1
2022/6/13 12:00,6.0550721,31.85048671,4.975610227,-1
2022/6/13 13:00,6.055340515,31.85056224,4.976746224,-1
2022/6/13 14:00,6.055218296,31.85066066,4.97403093,-1
2022/6/13 15:00,6.054958382,31.85079916,4.960667965,-1
2022/6/13 16:00,6.054764381,31.85099462,4.97299042,-1
2022/6/13 17:00,6.054308832,31.85125782,4.994480591,-1
2022/6/13 18:00,6.053928217,31.85158429,4.998280099,-1
2022/6/13 19:00,6.053904485,31.85194194,5.016440011,-1
2022/6/13 20:00,6.053633496,31.85226415,5.027847056,-1
2022/6/13 21:00,6.052902066,31.85248743,5.023618293,-1
2022/6/13 22:00,6.052223283,31.85256884,5.026324857,1.879
2022/6/13 23:00,6.051470983,31.85263181,5.023876867,1.879
2022/6/14 0:00,6.066518457,31.89339699,5.019588246,1.757
2022/6/14 1:00,6.052334834,31.84891459,5.030923672,1.818
2022/6/14 2:00,6.053926451,31.84900192,5.015138917,1.636
2022/6/14 3:00,6.053765498,31.84907515,5.015031489,1.636
2022/6/14 4:00,6.05270289,31.84913253,5.018266438,1.697
2022/6/14 5:00,6.052510022,31.84918466,5.013907762,1.636
2022/6/14 6:00,6.052237795,31.84923713,5.006486783,1.818
2022/6/14 7:00,6.052412205,31.84928943,5.008832344,1.697
2022/6/14 8:00,6.053242533,31.84933859,5.012718181,1.818
2022/6/14 9:00,6.053138835,31.84938139,5.016216075,1.757
2022/6/14 10:00,6.057702383,31.84941645,5.017674518,1.697
2022/6/14 11:00,6.058965961,31.84944541,5.019555505,1.576
2022/6/14 12:00,6.05558166,31.84947326,5.022987623,1.697
2022/6/14 13:00,6.053993578,31.84950916,5.025460214,1.576
2022/6/14 14:00,6.054594784,31.8495667,5.028282134,1.697
2022/6/14 15:00,6.055421093,31.84966194,5.024331937,1.636
2022/6/14 16:00,6.055769831,31.8498105,5.036138559,1.757
2022/6/14 17:00,6.058077549,31.85002245,5.041383368,1.757
2022/6/14 18:00,6.060336212,31.85029419,5.048401922,1.879
2022/6/14 19:00,6.062152361,31.85059756,5.054008017,1.879
2022/6/14 20:00,6.062858083,31.8508736,5.053696563,1.879
2022/6/14 21:00,6.063025681,31.85106701,5.05201034,1.818
2022/6/14 22:00,6.062340948,31.85113743,5.054909253,1.757
2022/6/14 23:00,6.062379114,31.85119282,5.063111879,1.757
2022/6/15 0:00,6.074365775,31.88186296,5.092214233,1.757
2022/6/15 1:00,6.06345325,31.84793802,5.074604826,1.818
2022/6/15 2:00,6.06326203,31.84801645,5.028251606,1.818
2022/6/15 3:00,6.06289745,31.84808367,5.02064626,1.818
2022/6/15 4:00,6.061506405,31.84813788,5.01000277,1.818
2022/6/15 5:00,6.061450215,31.84818534,4.965984947,1.879
2022/6/15 6:00,6.061292144,31.84822919,4.959954574,1.818
2022/6/15 7:00,6.061036097,31.84826888,4.96295074,1.818
2022/6/15 8:00,6.0615374,31.84830237,4.964878983,2.06
2022/6/15 9:00,6.060482306,31.84832802,4.972807465,2.06
2022/6/15 10:00,6.063871547,31.84834594,4.970625036,2
2022/6/15 11:00,6.064065193,31.84835871,4.969550741,1.939
2022/6/15 12:00,6.061580168,31.84837149,4.970707106,1.757
2022/6/15 13:00,6.060190086,31.84839268,4.971531733,1.818
2022/6/15 14:00,6.059836037,31.84843409,4.97201162,1.818
2022/6/15 15:00,6.058667706,31.84850938,4.97094601,1.697
2022/6/15 16:00,6.058098113,31.84863158,4.984186801,1.818
2022/6/15 17:00,6.055469054,31.84880881,4.987995316,1.879
2022/6/15 18:00,6.054562721,31.84903745,4.986270147,1.697
2022/6/15 19:00,6.056141461,31.84929306,5.027429158,-1
2022/6/15 20:00,6.056760515,31.84952528,5.057672411,-1
2022/6/15 21:00,6.056475705,31.84968863,5.056098015,-1
2022/6/15 22:00,6.055908407,31.84974947,5.06030569,-1
2022/6/15 23:00,6.055100586,31.84980036,5.060434816,-1
2022/6/16 0:00,6.069146431,31.91493618,5.157229676,-1
2022/6/16 1:00,6.04846038,31.84983956,5.154159208,-1
2022/6/16 2:00,6.049270991,31.84987427,5.07639494,-1
2022/6/16 3:00,6.049089243,31.84990532,5.06093467,-1
2022/6/16 4:00,6.047264794,31.84993106,5.074334117,-1
2022/6/16 5:00,6.04738241,31.84995561,5.117169337,-1
2022/6/16 6:00,6.047682442,31.84998087,5.11580505,-1
2022/6/16 7:00,6.048420259,31.85000621,5.118897988,-1
2022/6/16 8:00,6.049632566,31.85002979,5.121934025,-1
2022/6/16 9:00,6.048541134,31.85004984,5.127858128,-1
2022/6/16 10:00,6.055331528,31.85006548,5.127000966,-1
2022/6/16 11:00,6.055851533,31.8500774,5.125438147,-1
2022/6/16 12:00,6.050316003,31.85008831,5.126163384,-1
2022/6/16 13:00,6.047784591,31.85010292,5.127797076,-1
2022/6/16 14:00,6.047645623,31.85012746,5.137813732,-1
2022/6/16 15:00,6.048835237,31.85016912,5.159080306,-1
2022/6/16 16:00,6.04866504,31.85023471,5.164171704,-1
2022/6/16 17:00,6.050000435,31.85032837,5.138314256,-1
2022/6/16 18:00,6.052507262,31.85044783,5.142663248,-1
2022/6/16 19:00,6.054615422,31.85057954,5.207439607,-1
2022/6/16 20:00,6.056017113,31.85069601,5.255144399,-1
2022/6/16 21:00,6.056860928,31.85077149,5.254216044,-1
2022/6/16 22:00,6.056616594,31.85078968,5.258461813,-1
2022/6/16 23:00,6.056679546,31.85080165,5.257679313,-1
2022/6/17 0:00,6.049340385,31.80111521,5.237410404,-1
2022/6/17 1:00,6.063647573,31.84837375,5.226871058,-1
2022/6/17 2:00,6.062183186,31.84842587,5.124770144,-1
2022/6/17 3:00,6.061961884,31.84846957,5.101120337,-1
2022/6/17 4:00,6.062854006,31.84850691,5.114735131,-1
2022/6/17 5:00,6.063856844,31.84854984,5.149760873,-1
2022/6/17 6:00,6.063756846,31.84860497,5.143305021,-1
2022/6/17 7:00,6.063877523,31.84867244,5.145363586,-1
2022/6/17 8:00,6.063003601,31.84874945,5.146032261,-1
2022/6/17 9:00,6.064191868,31.84883233,5.152041197,-1
2022/6/17 10:00,6.059218357,31.84891842,5.147072673,-1
2022/6/17 11:00,6.059520119,31.84900698,5.148021013,-1
2022/6/17 12:00,6.06401304,31.84909878,5.144382163,-1
2022/6/17 13:00,6.065817066,31.84919757,5.144692785,-1
2022/6/17 14:00,6.065802307,31.84931104,5.149669115,-1
2022/6/17 15:00,6.065767859,31.84944886,5.164236787,-1
2022/6/17 16:00,6.065932323,31.84962033,5.159987232,-1
2022/6/17 17:00,6.065542374,31.84983069,5.164090598,-1
2022/6/17 18:00,6.064192951,31.8500752,5.166762111,-1
2022/6/17 19:00,6.062236832,31.85033123,5.250674356,-1
2022/6/17 20:00,6.060979094,31.85055413,5.313283474,-1
2022/6/17 21:00,6.060600986,31.85070352,5.315345782,-1
2022/6/17 22:00,6.060192668,31.8507549,5.324968921,-1
2022/6/17 23:00,6.060162127,31.85079329,5.294213699,-1
2022/6/18 0:00,6.07138698,31.88255402,5.176840501,-1
2022/6/18 1:00,6.061559869,31.84825263,5.248970469,-1
2022/6/18 2:00,6.061706565,31.84830595,5.705318412,-1
2022/6/18 3:00,6.061540888,31.84835046,5.816487312,-1
2022/6/18 4:00,6.060491314,31.84838625,5.847602695,-1
2022/6/18 5:00,6.059416343,31.84842521,5.888170479,-1
2022/6/18 6:00,6.059445997,31.84847387,5.882390535,-1
2022/6/18 7:00,6.059448108,31.84853236,5.889131836,-1
2022/6/18 8:00,6.059218642,31.84859737,5.894466803,-1
2022/6/18 9:00,6.058021277,31.84866472,5.903477812,-1
2022/6/18 10:00,6.061345916,31.84873113,5.905511279,-1
2022/6/18 11:00,6.06122293,31.84879532,5.908146508,-1
2022/6/18 12:00,6.059349078,31.84885856,5.908505804,-1
2022/6/18 13:00,6.057980399,31.84892525,5.908539932,-1
2022/6/18 14:00,6.058409081,31.84900299,5.914302807,-1
2022/6/18 15:00,6.058624809,31.84910146,5.922957723,-1
2022/6/18 16:00,6.05835971,31.8492304,5.932386011,-1
2022/6/18 17:00,6.057455205,31.84939636,5.926916845,-1
2022/6/18 18:00,6.057906315,31.84959748,5.929734977,-1
2022/6/18 19:00,6.058613537,31.84981647,5.61123466,-1
2022/6/18 20:00,6.058613638,31.85001656,5.384732826,-1
2022/6/18 21:00,6.05862215,31.85016646,5.388434785,-1
2022/6/18 22:00,6.059477386,31.85023649,5.393202422,-1
2022/6/18 23:00,6.05973643,31.85029454,5.404829263,-1
2022/6/19 0:00,6.067889667,31.87231077,5.422197475,1.818
2022/6/19 1:00,6.059949378,31.84819017,5.434385748,1.697
2022/6/19 2:00,6.059735812,31.84826008,5.343970555,1.757
2022/6/19 3:00,6.059362756,31.8483207,5.325610308,1.697
2022/6/19 4:00,6.058120948,31.84837166,5.130031212,1.636
2022/6/19 5:00,6.058001571,31.84842275,4.52921022,1.697
2022/6/19 6:00,6.057706595,31.84847924,4.522233303,1.636
2022/6/19 7:00,6.057134935,31.848541,4.524763273,1.576
2022/6/19 8:00,6.057635314,31.84860504,4.525641431,1.576
2022/6/19 9:00,6.057084185,31.84866777,4.534051724,1.576
2022/6/19 10:00,6.060017028,31.84872653,4.541109918,1.697
2022/6/19 11:00,6.060231197,31.84878058,4.547133144,1.879
2022/6/19 12:00,6.058397366,31.8488315,4.548717109,1.636
2022/6/19 13:00,6.058177466,31.84888379,4.5456108,1.697
2022/6/19 14:00,6.058069555,31.84894498,4.550528677,1.757
2022/6/19 15:00,6.058481183,31.8490246,4.558382008,1.697
2022/6/19 16:00,6.058297305,31.84913235,4.565110814,1.818
2022/6/19 17:00,6.059409214,31.8492751,4.571024392,1.697
2022/6/19 18:00,6.060687806,31.84945218,4.578112348,1.636
2022/6/19 19:00,6.061042358,31.849649,4.651978633,1.697
2022/6/19 20:00,6.060953058,31.84983312,4.706235287,1.697
2022/6/19 21:00,6.06116472,31.84997158,4.709668092,1.697
2022/6/19 22:00,6.061573779,31.85004039,4.713277492,1.879
2022/6/19 23:00,6.062094862,31.85009856,4.729672792,1.757
2022/6/20 0:00,6.054910079,31.81209763,4.673214637,2
2022/6/20 1:00,6.066280324,31.84970517,4.621370335,2
2022/6/20 2:00,6.064843833,31.84977279,4.531670367,1.879
2022/6/20 3:00,6.064392611,31.84982795,4.515582096,1.939
2022/6/20 4:00,6.064705176,31.8498716,4.69389212,1.818
2022/6/20 5:00,6.063936835,31.84991565,5.2735856,1.879
2022/6/20 6:00,6.063661125,31.84996673,5.334006198,1.757
2022/6/20 7:00,6.062474942,31.85002502,5.339313314,1.757
2022/6/20 8:00,6.061108869,31.85008768,5.344706648,1.757
2022/6/20 9:00,6.060449131,31.85015132,5.34959367,1.757
2022/6/20 10:00,6.056049086,31.85021395,5.353901002,1.757
2022/6/20 11:00,6.054224344,31.85027595,5.359155719,1.757
2022/6/20 12:00,6.056468865,31.85033974,5.365515346,1.636
2022/6/20 13:00,6.05784592,31.85041131,5.368007304,1.697
2022/6/20 14:00,6.057186533,31.85050122,5.373214484,1.697
2022/6/20 15:00,6.056766804,31.85062242,5.379383026,1.576
2022/6/20 16:00,6.056518915,31.85078755,5.388816148,1.757
2022/6/20 17:00,6.056027136,31.85100445,5.405068093,1.515
2022/6/20 18:00,6.055114381,31.85126904,5.414485537,1.636
2022/6/20 19:00,6.05352675,31.8515558,5.484767239,1.757
2022/6/20 20:00,6.052323633,31.85181242,5.535558256,1.879
2022/6/20 21:00,6.051353751,31.85198944,5.541458112,1.818
2022/6/20 22:00,6.051187657,31.85205485,5.547888959,1.757
2022/6/20 23:00,6.050600915,31.85210616,5.559604196,1.757
2022/6/21 0:00,6.063514999,31.88871512,5.512897413,1.818
2022/6/21 1:00,6.050907319,31.84900644,5.512882012,1.879
2022/6/21 2:00,6.051512699,31.8490793,5.48572962,1.818
2022/6/21 3:00,6.051307327,31.84914182,5.488898861,1.818
2022/6/21 4:00,6.050328403,31.84919276,5.495136519,1.757
2022/6/21 5:00,6.049632229,31.84924088,5.491476442,1.757
2022/6/21 6:00,6.049558214,31.84929089,5.49149814,1.757
2022/6/21 7:00,6.049824757,31.84934245,5.501070091,1.818
2022/6/21 8:00,6.050464735,31.84939331,5.513564335,1.818
2022/6/21 9:00,6.050578553,31.84944087,5.522526512,1.818
2022/6/21 10:00,6.054723513,31.84948384,5.530364183,1.879
2022/6/21 11:00,6.055834437,31.84952327,5.53950718,2.06
2022/6/21 12:00,6.051970564,31.84956279,5.548606601,2
2022/6/21 13:00,6.050458278,31.84960931,5.554010737,2.303
2022/6/21 14:00,6.050726859,31.84967309,5.564819295,2
2022/6/21 15:00,6.050788965,31.84976633,5.575176393,1.818
2022/6/21 16:00,6.050834184,31.84990085,5.578474422,1.879
2022/6/21 17:00,6.053263593,31.85008411,5.588329729,1.697
2022/6/21 18:00,6.055798377,31.85031279,5.610169949,1.818
2022/6/21 19:00,6.056877572,31.85056431,5.643033667,1.818
2022/6/21 20:00,6.056942367,31.85079195,5.665122267,1.879
2022/6/21 21:00,6.057402132,31.85095319,5.676341508,1.697
2022/6/21 22:00,6.057276917,31.85101635,5.687291273,1.697
2022/6/21 23:00,6.057875533,31.85106746,5.716397477,1.818
2022/6/22 0:00,6.069250627,31.88161617,5.69364197,1.879
2022/6/22 1:00,6.058716657,31.84834999,5.650999665,1.879
2022/6/22 2:00,6.057870561,31.84841968,5.596643247,1.879
2022/6/22 3:00,6.057461679,31.84848068,5.595302751,1.879
2022/6/22 4:00,6.056499996,31.84853182,5.587360513,1.697
2022/6/22 5:00,6.0563606,31.84857942,5.536357602,1.818
2022/6/22 6:00,6.056047951,31.84862683,5.541705951,1.697
2022/6/22 7:00,6.055810513,31.84867369,5.553396453,1.697
2022/6/22 8:00,6.056283003,31.84871836,5.565659247,1.697
2022/6/22 9:00,6.055092845,31.84875905,5.578711985,1.757
2022/6/22 10:00,6.058069229,31.84879516,5.584499698,1.818
2022/6/22 11:00,6.057959172,31.84882795,5.591938553,1.818
2022/6/22 12:00,6.054697418,31.8488608,5.598924564,1.818
2022/6/22 13:00,6.053158137,31.84889967,5.600712355,1.818
2022/6/22 14:00,6.052570727,31.84895322,5.605017967,1.757
2022/6/22 15:00,6.050974263,31.84903164,5.606584688,1.818
2022/6/22 16:00,6.050496037,31.84914474,5.604178019,-1
2022/6/22 17:00,6.047870948,31.84929862,5.611150421,1.757
2022/6/22 18:00,6.047460686,31.84949037,5.617307838,1.818
2022/6/22 19:00,6.048763158,31.84970095,5.674754918,-1
2022/6/22 20:00,6.048986611,31.84989132,5.713021298,1.757
2022/6/22 21:00,6.049157917,31.85002554,5.718009758,1.697
2022/6/22 22:00,6.049513544,31.85007845,5.728784492,-1
2022/6/22 23:00,6.049554013,31.85012233,5.760223974,1.757
2022/6/23 0:00,6.058650268,31.89267782,6.121851941,1.818
2022/6/23 1:00,6.045008458,31.85054341,6.185004213,-1
2022/6/23 2:00,6.045809243,31.85056954,6.101985552,1.818
2022/6/23 3:00,6.045626252,31.85059073,6.088495422,1.757
2022/6/23 4:00,6.04473534,31.85060644,6.103834951,1.939
2022/6/23 5:00,6.044821891,31.85062344,6.143352276,1.939
2022/6/23 6:00,6.044806052,31.85064551,6.15061463,1.818
2022/6/23 7:00,6.045167434,31.8506725,6.158460726,1.697
2022/6/23 8:00,6.04625733,31.85070274,6.167897516,1.818
2022/6/23 9:00,6.045651789,31.85073377,6.173713468,-1
2022/6/23 10:00,6.049910733,31.85076371,6.178245331,-1
2022/6/23 11:00,6.049636348,31.85079191,6.180473852,-1
2022/6/23 12:00,6.045125248,31.8508195,6.182849809,-1
2022/6/23 13:00,6.043203296,31.85084952,6.179628675,-1
2022/6/23 14:00,6.043181576,31.85088686,6.185972554,-1
2022/6/23 15:00,6.043451264,31.85093756,6.197470957,-1
2022/6/23 16:00,6.043170617,31.85100765,6.180164514,-1
2022/6/23 17:00,6.043288564,31.85110093,6.150880423,1.697
2022/6/23 18:00,6.044654099,31.85121554,6.152819607,1.697
2022/6/23 19:00,6.046387096,31.85133933,6.225343304,1.879
2022/6/23 20:00,6.047232288,31.85144731,6.272953297,1.636
2022/6/23 21:00,6.047654095,31.85151546,6.273137567,1.757
2022/6/23 22:00,6.047755583,31.8515287,6.275652109,1.697
2022/6/23 23:00,6.047552592,31.85153401,6.306203953,1.818
2022/6/24 0:00,6.046582521,31.83331455,6.364148333,1.757
2022/6/24 1:00,6.050999565,31.84953739,6.351840709,1.757
2022/6/24 2:00,6.052580433,31.84956383,6.237012953,1.879
2022/6/24 3:00,6.052735589,31.84958173,6.209415188,1.939
2022/6/24 4:00,6.053534448,31.84959303,6.21843329,2.06
2022/6/24 5:00,6.054660586,31.84961153,6.250659213,1.939
2022/6/24 6:00,6.054482378,31.84964546,6.245826797,2
2022/6/24 7:00,6.054545079,31.84969551,6.245630279,1.818
2022/6/24 8:00,6.054760298,31.84975915,6.247359809,1.757
2022/6/24 9:00,6.055694311,31.84983186,6.247537737,2
2022/6/24 10:00,6.054321405,31.84990938,6.245652736,2
2022/6/24 11:00,6.054496241,31.84998879,6.24537541,1.757
2022/6/24 12:00,6.055462636,31.85006882,6.239696155,1.697
2022/6/24 13:00,6.055884726,31.85015083,6.232994182,1.636
2022/6/24 14:00,6.056014294,31.85023945,6.231273251,1.879
2022/6/24 15:00,6.05597511,31.85034132,6.232703004,1.757
